,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83
42,489630,966891,1475853,1924260,2395898,2822296,3249111,3661551,4109708,4553020,4986731,5354356,5761826,6120427,6478833,6851044,7174773,7523438,7825934,8180566,8506394,8826716,9155184,9461271,9706230,9960098,10234751,10459091,10686922,10941773,11178102,11360642,11536020,11729566,11877293,12044306,12217558,12383880,12500004,12644664,12742931,12869220,12988774,13058434,13114703,13171883,13268266,13332126,13346651,13383223,13436129,13466162,13467941,13435265,13445582,13395769,13380746,13337528,13253129,13159177,13088768,12980185,12896651,12779604,12635716,12533169,12421553,12311712,12141334,11983105,11810444,11645267,11459926,11286051,11086810,10869042,10672225,10403979,10140436,9852169,9603458,9320248,9058562
43,489710,959932,1430643,1918729,2353180,2817295,3249144,3713742,4130624,4519204,4945664,5338415,5703691,6097502,6480062,6811848,7152882,7525954,7827690,8158340,8488084,8777367,9049593,9308524,9591991,9874073,10162321,10439967,10650457,10898636,11125345,11300320,11529303,11746828,11915902,12065420,12203828,12368686,12539863,12641027,12759722,12838144,12924598,12999084,13070930,13127897,13217119,13286597,13344192,13383274,13427905,13423092,13446362,13471697,13480277,13451163,13438057,13385211,13317832,13224112,13146026,13088915,12976101,12881811,12791924,12697078,12541269,12432522,12304936,12167370,12027438,11830644,11652369,11446903,11261197,11074898,10839104,10627183,10399554,10125760,9844502,9546709,9274464
44,496491,992339,1461865,1956003,2389859,2820629,3293143,3753987,4202345,4615062,5025904,5416855,5830734,6223695,6558736,6944526,7322603,7691096,8036771,8367374,8693830,8990473,9287896,9569884,9840624,10101782,10381503,10616157,10871611,11107057,11290427,11469435,11654114,11851545,12058111,12254734,12438662,12594476,12719265,12849077,12988228,13092992,13194637,13296292,13370591,13408926,13481515,13553873,13591526,13651954,13682973,13682266,13684505,13672843,13680399,13668009,13634348,13559999,13480695,13401934,13362606,13258397,13198339,13116802,13010679,12891924,12770556,12617669,12448882,12319223,12186091,12015655,11825925,11646997,11431084,11237623,11008709,10757295,10497537,10267583,10030756,9729176,9463724
45,517639,1008202,1495937,1975473,2448431,2927014,3346716,3743660,4175954,4593858,5026030,5411328,5779553,6149492,6530693,6856264,7170059,7514393,7865279,8158361,8442041,8708151,8977655,9239762,9511239,9765970,10033219,10257026,10515185,10753057,10993421,11203298,11373114,11553285,11707330,11847073,11990731,12149428,12293063,12397119,12524210,12665014,12749703,12843841,12922134,12971091,13059483,13138782,13162445,13179126,13198287,13204831,13207013,13173822,13177133,13128099,13127903,13065645,12990591,12913112,12854187,12767734,12656100,12552148,12475688,12367122,12263455,12118779,11955215,11797878,11634781,11428498,11269873,11100327,10920565,10692553,10450594,10197232,9976737,9747981,9502392,9238610,8971813
46,487345,941181,1428535,1887639,2368926,2835147,3261722,3694211,4103687,4531287,4898409,5315520,5717347,6081235,6450974,6797061,7119503,7421322,7776036,8067062,8401118,8691722,8968450,9245142,9533363,9809140,10075859,10307840,10552786,10791851,10975342,11154167,11345187,11506454,11688037,11857711,12011306,12184148,12312343,12443032,12556479,12673355,12784353,12860116,12954832,13001594,13059149,13134065,13147262,13197379,13252021,13294101,13275390,13277373,13272147,13219257,13153781,13136511,13105559,13050116,13002218,12954730,12897142,12802776,12706300,12588005,12442546,12301933,12137928,11970217,11833921,11635344,11424503,11263812,11050400,10837701,10633942,10386410,10160274,9895979,9652778,9381350,9115616
47,505368,990009,1437466,1920771,2348368,2770643,3172279,3614507,4000380,4421392,4791622,5207615,5592922,5961387,6291899,6641558,6953894,7285592,7598642,7934007,8230738,8525577,8780566,9023079,9312093,9551201,9812734,10025957,10256708,10485665,10684555,10885638,11102646,11314966,11512513,11662587,11804325,11942481,12090874,12239395,12327365,12403392,12482820,12557090,12623209,12708184,12752248,12779276,12818778,12856284,12908448,12891102,12883197,12887375,12849996,12851047,12815295,12750588,12716832,12642041,12589650,12522471,12422699,12320824,12196673,12095588,11995403,11857863,11685866,11537130,11357289,11201324,11047717,10878593,10699000,10499570,10300465,10104545,9838622,9614284,9390343,9143207,8866631
48,499732,997393,1467325,1926123,2389764,2806577,3227860,3673205,4069929,4497028,4878659,5270372,5673584,6017704,6388676,6738339,7043907,7377958,7689398,7998223,8280925,8600171,8870505,9119511,9372565,9655145,9872913,10075506,10320188,10525920,10736489,10961145,11137973,11314081,11480460,11633760,11765872,11921598,12046217,12189959,12319987,12425747,12516777,12610247,12659984,12758878,12808815,12860744,12891693,12901175,12935448,12921017,12906341,12898487,12868513,12871116,12824884,12762398,12700668,12643913,12589108,12535347,12456482,12346784,12260320,12115651,11988682,11831168,11718168,11594313,11438425,11246317,11098231,10895336,10699447,10486066,10264286,10017933,9789220,9515093,9289253,9008227,8763247
49,471570,954354,1435317,1875585,2327241,2740445,3146879,3539519,3946385,4358738,4738845,5125245,5498586,5870587,6225871,6577330,6942397,7271714,7612888,7895874,8190771,8504875,8753771,9036695,9310774,9564950,9798527,10036034,10290822,10476125,10711637,10878200,11066100,11262822,11411499,11569135,11744252,11860840,11990481,12144568,12240191,12372213,12486046,12556943,12632600,12704840,12748823,12770959,12834347,12850001,12898666,12916167,12906345,12919185,12894880,12889157,12855615,12845296,12809581,12738704,12682232,12578931,12478211,12358441,12243786,12097430,12005241,11863375,11712938,11536856,11349000,11147897,10960103,10745007,10558746,10339004,10123872,9866884,9640679,9427548,9201152,8943837,8640825
50,459208,905908,1378749,1819025,2262316,2673403,3123361,3521173,3943143,4367275,4764397,5127397,5488883,5861485,6208812,6535240,6878995,7209828,7552969,7866986,8195063,8488747,8738104,9028205,9260519,9484108,9736836,9993529,10236294,10434174,10623073,10831102,11009755,11211631,11394236,11555181,11690288,11863438,12000457,12138517,12243402,12373697,12467646,12542368,12614975,12659718,12742455,12766722,12823727,12871978,12888209,12911551,12905315,12872771,12869738,12871690,12838183,12783202,12743978,12665192,12597531,12517667,12412832,12331109,12197538,12093454,11963921,11852214,11688641,11561979,11407578,11218984,11056637,10837759,10617929,10399210,10199434,9995167,9781307,9563891,9307544,9050248,8789348
51,476259,919920,1356753,1808833,2221069,2653306,3044286,3457686,3861390,4267790,4679440,5026190,5370807,5741387,6062155,6411486,6764616,7105579,7394069,7721661,7996515,8289357,8562812,8804560,9035337,9287868,9555453,9789864,9998050,10185409,10403230,10606790,10816757,11003609,11162047,11298188,11436550,11549692,11651359,11769552,11886043,11970661,12083821,12153773,12253900,12328254,12384850,12428143,12457398,12513400,12563105,12576120,12601534,12613962,12610063,12584712,12560741,12494926,12433256,12399785,12359780,12286323,12184817,12059516,11984014,11889873,11789350,11646236,11525002,11356264,11214222,11019684,10842811,10681191,10457447,10258237,10073582,9857993,9623452,9390969,9170924,8939701,8643125
52,484240,942659,1361373,1776858,2208016,2622227,3050847,3460592,3854981,4214343,4564843,4919970,5277877,5615089,5979684,6309569,6647641,6950803,7240793,7528629,7815484,8093875,8389816,8673254,8898467,9129536,9351500,9584132,9795779,10016675,10203693,10389313,10556668,10702615,10857409,11020699,11177676,11324218,11454292,11579848,11679994,11754572,11838882,11902723,11997633,12058087,12112698,12141042,12192508,12244363,12280476,12269632,12257060,12246460,12207930,12183343,12172528,12144693,12077231,12025913,11979914,11911129,11849364,11739209,11616108,11530995,11385280,11267496,11099904,10972535,10822306,10680443,10515816,10341401,10131490,9957049,9736286,9495940,9290629,9054617,8818035,8568533,8292750
53,451775,934990,1396025,1838688,2283665,2681488,3062483,3437434,3807975,4181980,4562484,4956819,5303060,5624238,5937638,6272894,6573276,6884568,7176581,7490303,7747504,7997920,8254853,8514303,8739772,8972357,9183478,9414107,9620687,9800829,9999674,10171610,10369753,10539336,10706454,10856812,10984756,11111912,11267498,11375463,11478253,11554955,11635279,11698560,11800819,11836094,11919399,11998178,12031699,12084301,12133069,12116726,12091170,12077097,12069145,12018979,11999707,11951913,11910753,11854082,11797067,11701581,11626990,11531937,11410628,11277512,11154019,11035318,10890163,10768418,10621026,10463894,10313226,10136475,9931234,9748247,9569750,9383071,9164891,8930493,8683674,8461387,8193089
54,449977,871317,1299820,1744384,2152184,2565968,2964882,3363696,3749093,4101607,4476249,4837578,5191586,5528419,5874781,6176936,6500460,6835028,7105804,7384252,7651579,7934044,8223216,8456150,8729379,8957102,9200899,9407223,9626992,9810885,10007183,10176523,10366161,10558998,10700087,10867415,11015996,11123152,11233088,11335583,11464669,11537743,11657746,11725953,11817548,11880284,11951197,11987582,12013831,12021290,12043680,12039800,12053677,12032136,12043272,12036893,12010889,11968133,11900401,11825246,11757408,11701532,11601082,11530425,11433972,11331905,11241663,11133100,10980802,10865489,10703131,10537156,10355138,10196481,10012379,9793632,9594100,9365587,9120777,8896890,8646017,8421462,8155735
55,451323,873106,1314599,1706505,2127607,2517544,2928209,3318076,3707656,4083398,4447499,4805932,5166246,5494818,5817933,6165627,6498660,6820584,7115590,7377156,7641470,7906593,8151583,8430899,8684876,8898828,9103992,9299389,9535499,9719739,9922665,10105938,10295712,10441033,10574829,10738632,10892658,11037919,11144833,11245284,11340940,11439335,11508747,11586336,11661208,11739713,11786212,11844240,11895721,11896703,11894008,11887273,11893298,11867550,11831553,11815906,11804538,11741137,11710047,11676450,11625144,11525854,11464422,11393360,11299742,11192281,11076779,10937954,10815714,10654332,10480589,10344188,10177523,9993293,9821442,9651635,9467009,9278920,9037192,8823573,8581725,8329954,8052528
56,415077,871865,1276605,1700261,2107494,2519314,2918893,3305504,3706814,4081919,4437599,4772792,5126322,5478906,5789953,6103847,6435921,6743765,7025452,7310194,7600542,7861256,8105504,8348669,8561611,8784987,8990439,9195379,9431940,9642331,9846170,10004392,10158684,10334298,10476905,10630371,10791369,10898349,11020929,11112794,11240936,11349120,11460927,11538980,11600592,11663494,11715158,11746001,11761537,11774573,11808123,11822497,11851463,11847896,11812932,11781670,11739821,11702353,11652413,11625219,11584641,11520738,11434568,11338293,11254577,11159152,11046218,10898123,10741255,10601848,10461021,10291060,10131028,9967501,9786941,9577496,9365837,9181744,8953039,8739897,8480579,8223821,7967058
57,453378,871475,1318221,1716254,2096086,2468865,2872132,3272081,3635367,3972435,4334189,4674152,5040515,5357826,5698675,5995993,6295042,6583334,6880665,7188442,7487111,7724870,7994156,8266030,8526085,8738269,8964201,9158097,9383800,9554745,9731080,9882602,10072569,10254942,10402237,10563921,10677473,10822419,10919573,11036536,11135417,11203821,11307274,11405647,11491629,11574245,11650008,11691392,11718892,11750532,11773206,11758884,11771431,11768550,11744459,11744608,11726920,11710906,11675659,11642087,11571447,11478012,11375092,11290250,11217004,11123842,11012570,10909727,10769860,10617637,10472502,10304313,10115019,9949293,9787295,9620562,9410066,9207531,9011472,8772301,8524963,8310189,8062055
58,459650,892109,1304884,1732820,2159472,2565398,2949074,3324338,3716810,4065540,4412821,4744195,5079632,5420406,5732425,6023785,6312912,6580838,6848003,7134586,7411149,7698366,7961416,8228678,8450420,8693532,8906691,9120586,9346394,9555420,9747721,9943641,10141005,10301721,10436108,10610853,10732318,10865064,10959698,11079887,11184062,11256030,11344678,11419469,11474693,11529948,11562204,11589482,11601811,11628826,11666329,11691759,11671155,11669344,11643962,11640443,11587084,11529946,11467334,11405041,11333017,11261271,11185895,11111232,11013094,10888377,10794508,10658275,10549049,10411419,10236609,10066521,9898875,9749228,9598369,9404573,9186654,8975487,8783844,8581915,8354227,8126321,7884971
59,428184,865102,1289005,1715882,2124621,2492012,2862482,3242191,3639364,3983648,4359206,4680810,5041728,5365122,5684512,6019906,6327379,6643329,6946712,7216107,7499455,7785317,8063021,8325289,8553269,8766835,8971419,9201388,9429714,9641352,9799721,9963044,10109741,10296553,10449105,10612977,10747745,10879939,11005488,11096962,11194338,11264247,11339444,11423446,11508935,11599220,11625436,11669059,11683184,11725487,11767619,11788164,11799695,11782621,11777675,11757548,11732697,11719319,11673811,11622823,11541248,11485901,11400275,11308957,11194452,11063473,10931828,10793509,10659221,10546480,10384667,10203768,10015347,9838769,9655299,9484177,9300712,9088728,8876719,8655015,8411109,8150010,7899970
60,416566,812759,1237262,1622916,2031694,2426463,2780512,3182331,3532859,3896074,4251221,4593397,4911086,5240895,5546048,5835669,6159551,6426866,6684755,6935728,7219427,7455659,7688857,7924348,8131726,8339526,8533260,8755379,8967489,9134630,9344797,9536347,9687440,9825825,9977343,10124376,10242111,10369445,10474949,10577639,10669964,10762117,10831702,10924322,10998312,11041953,11121092,11182286,11220176,11234288,11266772,11277804,11296353,11305495,11265616,11265538,11214856,11177960,11112287,11073500,10990555,10894987,10806518,10704107,10616071,10524358,10392152,10262144,10143830,10012351,9869041,9744826,9592145,9445410,9257796,9085649,8883919,8658682,8467530,8221493,7986979,7758492,7495857
61,412065,857158,1248422,1673643,2061024,2444249,2822195,3190316,3538563,3886244,4251450,4570662,4874134,5203790,5490376,5785506,6102262,6401419,6694181,6945570,7193566,7461190,7716703,7966851,8191603,8402320,8632129,8831362,9037356,9224231,9388432,9549705,9735512,9895687,10035047,10201938,10320727,10434713,10556239,10648548,10763972,10875993,10988098,11080385,11129899,11217847,11275568,11305792,11325047,11365198,11389847,11421103,11399433,11368432,11372191,11349623,11335389,11305523,11253052,11222007,11169536,11078525,11017306,10950408,10880521,10806252,10713438,10584085,10457180,10344372,10202808,10075046,9905714,9740972,9572915,9377064,9205045,8997062,8764087,8552887,8348928,8100077,7889063
62,422029,810947,1210757,1584586,1968921,2366887,2753294,3111477,3488286,3859460,4212693,4557324,4874289,5194258,5516922,5792802,6112463,6385493,6687006,6954681,7201648,7458030,7712787,7928407,8142997,8368093,8564023,8747572,8944746,9133445,9310019,9503032,9694602,9849423,9980214,10113253,10233780,10338813,10472913,10584631,10705065,10795582,10862533,10952800,10995904,11028402,11068523,11121138,11177947,11203588,11227309,11239803,11236882,11245256,11253262,11224573,11217745,11208570,11176095,11126800,11063693,10973113,10904159,10846901,10754060,10674816,10558784,10455255,10357870,10222458,10098014,9941734,9810917,9632945,9431885,9278304,9082104,8867059,8683351,8493472,8252844,7997095,7751803
63,407403,816727,1225359,1629435,2037947,2430590,2791463,3165944,3534997,3862018,4196773,4533639,4857674,5180453,5494024,5812040,6106817,6384372,6663135,6916487,7171173,7399459,7667675,7930272,8144408,8342525,8578869,8760422,8959169,9159644,9341810,9518431,9677486,9829269,9996278,10144082,10304763,10418282,10561577,10648586,10749053,10851911,10911713,10978498,11040822,11106656,11141544,11167013,11178765,11233480,11249168,11275873,11273272,11265047,11277002,11243908,11233229,11174157,11145314,11115610,11038689,10961118,10863138,10755589,10680437,10592282,10475005,10342198,10207107,10064554,9940133,9782587,9651265,9468145,9268153,9068314,8881500,8680176,8476493,8259058,8022470,7812568,7587927
64,389801,782401,1162427,1533473,1939707,2326724,2690911,3022824,3395624,3758733,4097534,4439778,4753948,5056305,5334578,5610135,5917124,6207449,6494789,6754933,7033426,7300960,7554917,7808071,8036957,8237515,8470040,8649590,8818590,8997872,9181020,9329957,9482438,9653651,9817238,9964629,10107900,10202609,10297783,10396011,10513448,10605003,10705721,10769063,10829464,10863911,10926525,10949299,10973587,10997222,11032828,11036627,11048803,11065847,11050615,11041044,11011040,11000346,10931455,10907425,10851506,10778304,10695784,10628924,10516399,10407952,10314046,10210219,10079738,9954889,9828033,9681981,9516449,9368877,9179795,9010558,8841755,8647798,8434883,8233770,7996614,7776405,7552343
65,404580,785589,1167392,1526514,1902068,2249459,2586488,2953697,3305315,3650087,3972415,4320372,4659912,4980970,5307305,5601724,5865786,6162265,6447739,6681483,6959684,7215195,7471884,7688183,7922720,8146050,8355663,8572355,8760076,8958699,9124532,9278203,9456506,9585035,9719568,9853038,10001262,10114868,10243414,10351367,10435754,10521805,10587312,10646801,10724734,10791058,10858810,10909852,10941830,10968277,11004148,11000528,11011642,11000055,10966791,10928847,10898187,10851192,10811942,10757731,10682388,10622319,10541048,10454328,10373188,10260018,10181777,10070822,9963332,9813828,9658311,9498750,9369837,9201998,9051716,8855948,8693577,8492193,8302289,8090736,7877322,7672193,7434222
66,378233,760771,1135070,1489966,1834924,2184462,2551783,2919706,3274721,3580183,3892585,4195968,4503912,4810959,5116877,5390701,5670862,5927008,6208168,6446574,6719851,6968135,7209279,7412701,7636570,7861871,8067825,8283279,8453301,8608285,8797571,8949257,9109834,9282680,9434916,9592290,9737725,9843130,9975124,10097549,10202325,10284551,10352171,10427391,10489296,10521197,10582451,10629315,10655243,10696947,10728456,10722076,10720255,10724261,10729180,10729131,10679171,10650406,10585415,10558632,10495522,10413801,10332592,10276987,10201602,10103996,10022754,9914776,9777806,9658804,9534858,9374977,9230933,9049695,8876770,8706744,8517391,8336871,8165760,7966622,7739076,7517310,7294004
67,394860,756719,1153105,1508636,1868699,2241067,2578426,2918547,3265485,3576040,3894144,4189263,4518493,4821166,5128523,5386759,5670342,5947274,6199714,6442970,6695520,6907754,7113260,7348263,7554009,7771488,7962279,8177014,8384945,8556527,8710765,8872304,9036998,9182462,9322745,9443270,9559955,9673634,9757195,9835964,9950728,10020049,10094141,10165367,10241875,10299046,10322406,10342503,10358906,10404739,10412372,10440750,10466637,10436981,10422804,10415176,10401368,10357105,10331414,10271926,10235824,10178199,10080508,10003593,9939008,9824383,9722554,9605294,9463106,9331373,9213043,9048927,8884589,8738385,8585902,8423012,8227800,8041739,7849053,7642004,7458226,7253472,7052041
68,362498,736147,1126243,1467135,1828702,2170944,2522198,2865414,3206218,3527726,3866024,4150316,4447328,4721296,4996205,5267117,5545555,5799929,6038180,6259268,6517196,6743040,6980485,7196805,7414525,7622873,7812425,8022810,8225925,8401678,8562088,8727985,8872496,9013414,9152745,9306876,9450825,9583977,9672414,9755633,9824890,9935123,9999404,10050664,10109319,10183442,10226715,10292711,10340478,10343574,10346016,10357887,10382043,10372232,10353509,10320892,10274951,10219922,10176201,10134257,10055137,10010094,9943940,9851668,9763381,9675778,9583163,9460723,9341601,9209695,9066416,8938519,8770247,8631529,8467134,8277492,8108133,7944304,7752532,7546560,7359364,7151853,6954585
69,404914,786062,1144937,1510300,1856770,2185877,2504875,2829110,3159665,3487951,3797469,4077878,4378272,4660826,4924359,5172039,5453401,5732634,5975999,6200487,6454109,6681404,6881467,7094569,7289763,7465766,7649256,7824196,7978898,8166650,8355489,8498222,8646963,8785452,8896995,9029836,9170486,9298409,9383913,9482315,9556098,9635039,9688616,9742581,9815668,9885088,9940223,9981108,9999833,10032208,10034054,10045020,10052862,10028712,10005394,9971619,9926054,9868900,9840975,9781307,9723399,9653771,9579639,9511207,9427910,9324502,9222397,9139843,9031884,8906011,8773637,8625520,8491408,8364055,8204038,8034058,7874780,7688685,7493698,7320159,7096435,6869430,6648642
70,398829,783296,1134974,1489617,1855687,2208733,2558294,2891341,3189670,3486993,3794654,4090957,4384415,4659268,4917959,5181072,5421662,5654582,5921088,6163769,6392333,6617494,6856995,7064356,7262616,7459572,7640861,7820212,7974471,8132536,8286280,8450845,8583037,8723040,8859126,8961333,9071975,9158480,9258916,9334239,9435696,9528214,9617315,9661609,9712378,9750138,9774683,9804487,9843619,9860530,9871156,9892606,9918212,9898162,9882858,9868724,9866494,9854419,9824607,9759506,9714515,9650744,9589657,9533633,9460781,9382909,9272897,9155292,9062903,8927367,8801605,8685828,8549197,8392793,8239667,8078368,7899094,7743883,7559600,7345076,7162491,6943787,6756954
71,386053,729438,1097190,1432491,1758967,2110769,2460837,2795016,3091263,3385499,3677050,3982556,4280870,4575319,4862512,5134158,5406885,5650824,5874273,6098030,6313103,6549961,6779460,6970473,7174068,7351669,7534589,7710675,7868205,8042800,8224075,8395522,8555950,8687324,8810584,8921643,9061240,9151284,9234485,9315064,9401706,9490355,9568663,9628101,9673823,9722966,9777239,9821952,9848170,9873249,9885312,9902021,9922018,9928441,9940767,9933896,9903435,9851986,9826123,9763079,9703612,9623311,9554840,9484461,9388150,9280667,9208741,9108257,8979298,8868742,8729145,8579596,8447631,8281299,8111784,7935012,7783549,7584209,7419391,7207746,7036186,6853127,6655566
72,359455,702908,1054307,1379541,1721332,2043927,2367989,2683357,2996797,3320637,3604350,3905499,4207666,4489636,4754412,5008041,5260809,5529771,5781718,6014091,6261651,6488835,6714186,6914030,7100981,7313729,7479179,7647467,7820939,8007152,8170628,8312503,8445225,8585137,8730803,8856138,8981997,9080285,9181453,9297951,9405503,9490485,9582881,9639053,9715644,9777131,9806648,9834193,9888405,9928676,9925331,9931379,9935744,9915279,9891298,9883778,9861747,9848369,9806402,9768922,9697169,9656926,9592555,9535950,9438298,9369107,9277757,9177444,9076487,8954452,8824789,8699091,8550425,8396159,8240517,8082981,7901516,7732295,7530114,7359383,7142733,6957723,6761334
73,354031,703766,1057277,1404208,1732180,2059665,2373632,2697469,3009148,3296682,3613842,3925223,4186517,4441070,4712468,4970894,5202985,5449344,5697570,5946035,6157422,6393337,6628961,6820424,7027489,7202770,7386715,7578083,7762901,7922619,8057339,8189716,8322572,8472783,8600487,8718175,8828364,8924672,9039798,9121245,9192455,9255810,9306795,9350192,9394542,9425854,9484686,9537105,9575832,9580875,9596777,9614204,9632408,9606566,9615306,9613635,9606188,9555087,9497060,9448807,9402561,9342236,9297952,9221887,9133957,9041287,8963946,8882774,8783419,8683061,8582086,8475415,8314991,8192621,8049716,7898255,7723585,7536993,7369170,7169497,6973592,6765367,6581539
74,359477,728295,1083436,1436723,1749374,2083284,2386878,2721312,3015825,3311663,3608790,3915085,4171010,4432670,4690206,4970828,5201931,5458439,5692245,5919700,6156417,6356540,6551478,6757178,6936295,7134610,7300178,7452197,7597154,7754213,7929794,8091284,8209042,8329078,8456256,8555551,8655309,8757667,8861025,8947745,9050331,9145458,9219626,9270726,9342334,9391366,9458606,9493252,9523875,9567440,9589847,9610406,9609860,9624841,9621950,9610583,9606486,9558440,9542181,9519896,9468497,9415626,9327604,9278068,9201161,9110393,9035239,8925862,8841176,8734774,8624129,8517957,8385689,8251196,8095587,7960050,7816470,7625740,7434555,7246171,7036876,6838714,6626227
75,355063,713473,1032218,1375049,1703013,2042091,2358932,2674848,2951506,3257324,3547706,3826556,4089846,4358264,4614902,4889841,5121566,5353762,5603589,5831160,6037566,6229589,6416929,6628928,6822620,7008060,7189093,7341837,7518528,7692851,7842136,7986482,8112411,8219965,8336585,8476255,8606699,8723858,8827578,8901136,8983529,9059189,9145796,9225164,9292740,9324097,9351151,9365213,9412406,9430757,9463599,9472491,9486660,9475555,9455480,9446594,9424585,9380182,9325593,9274559,9203020,9166408,9109384,9046192,8964750,8859122,8783839,8709550,8628294,8500744,8382035,8276645,8146207,7986655,7824354,7664890,7521688,7339740,7145614,6971802,6795479,6582810,6382942
76,349412,680060,1013784,1333009,1654894,1982194,2271857,2559259,2862987,3142889,3435962,3708825,3987850,4238225,4486254,4716040,4941382,5166756,5418485,5625932,5823919,6053242,6250983,6429645,6620117,6822636,7022101,7174641,7326241,7494505,7649619,7798148,7913016,8028153,8137624,8246557,8338573,8443886,8559885,8670183,8754892,8808979,8870453,8912861,8953102,9021790,9069219,9125160,9133693,9169681,9178914,9188873,9194241,9169035,9172709,9164764,9157584,9147065,9092765,9060455,9030837,8966573,8880980,8810842,8731147,8627526,8553755,8446574,8320295,8231325,8093701,7951325,7841236,7708203,7549380,7388248,7241862,7081585,6897480,6730358,6564637,6365198,6184505
77,342086,668774,992837,1321530,1658847,1958103,2248944,2563075,2861900,3171663,3476106,3745739,4013118,4278924,4539385,4797012,5031991,5264624,5494177,5729075,5947310,6176408,6400391,6609732,6813014,7015277,7207886,7366091,7547785,7690354,7819280,7965613,8104620,8245363,8368565,8462406,8582014,8682905,8765165,8839102,8911975,8977935,9051079,9116667,9153723,9189756,9224147,9260863,9301556,9315914,9340532,9370242,9355078,9372560,9370173,9346072,9318024,9294568,9241630,9195626,9149660,9103319,9055039,9007176,8951209,8854103,8765796,8652895,8568753,8441214,8343119,8213400,8066570,7914514,7766433,7623985,7477358,7310822,7133176,6938938,6733691,6556636,6380449
78,330749,659341,975816,1314781,1655903,1965053,2250634,2530303,2821637,3116428,3393633,3658572,3920138,4188064,4439320,4688077,4934333,5176933,5387140,5585846,5799975,6027818,6234651,6447848,6614897,6791124,6988151,7140073,7278899,7416333,7582839,7707213,7864295,7971774,8110073,8210071,8302881,8407979,8481677,8574832,8680160,8758696,8825090,8890133,8928673,8970309,8998508,9011985,9021026,9054908,9084936,9096568,9102710,9106048,9082643,9061227,9047606,9002094,8961699,8910079,8843782,8790231,8717109,8666853,8601636,8541944,8475620,8376741,8262456,8139906,8006815,7879295,7743502,7589877,7437164,7287774,7125787,6951295,6775686,6606827,6429214,6226531,6029303
79,327160,648309,993013,1293020,1611451,1908172,2227639,2541550,2834256,3119850,3373322,3643570,3888932,4121036,4384843,4646522,4897325,5126096,5334879,5561278,5773141,5996031,6169981,6370562,6573476,6770548,6933001,7087654,7247352,7406439,7549706,7704949,7839619,7967520,8098910,8202385,8319347,8398370,8482768,8557560,8615641,8703102,8768595,8851637,8891819,8953249,9003151,9057541,9094971,9098156,9131026,9128175,9110139,9107045,9117226,9102947,9088646,9044126,8993890,8949222,8921018,8870193,8811279,8745776,8675086,8575575,8468713,8353419,8261985,8155507,8025805,7925955,7801731,7667810,7508726,7355125,7219679,7054896,6912605,6741065,6565638,6395760,6206156
80,333324,673828,993192,1288777,1614559,1933837,2244878,2522546,2801384,3087389,3366294,3628230,3888189,4121048,4383023,4628771,4871148,5102148,5307356,5525142,5729462,5930307,6119358,6317552,6520869,6683303,6866830,7035332,7186327,7353662,7501224,7633117,7763187,7872312,8005510,8102602,8204473,8309580,8416884,8480976,8578472,8655335,8722223,8798942,8844503,8902749,8957746,9008456,9023855,9032165,9050622,9050254,9041906,9029135,9040425,9010192,8985500,8938519,8915906,8855468,8810406,8776205,8723704,8637022,8541169,8468442,8378552,8269321,8152499,8053801,7921006,7812912,7680979,7531662,7401815,7280192,7126905,6970011,6806231,6657984,6485000,6308316,6115319
81,333325,648039,983668,1310203,1626553,1946540,2230716,2502401,2801327,3059067,3317517,3591343,3836138,4070515,4315906,4574289,4822863,5042142,5264331,5500603,5720111,5931708,6107223,6303501,6469241,6647650,6821530,7006447,7161179,7310776,7464398,7590492,7716722,7835797,7972810,8080999,8169962,8251077,8350531,8440395,8520238,8592150,8652348,8707655,8760737,8818235,8855913,8871956,8915679,8959834,8962980,8963702,8986666,8992187,8996368,8978587,8944782,8932687,8876609,8827996,8765481,8702518,8661270,8600557,8519942,8443381,8379134,8302815,8211253,8083623,7984267,7857320,7714324,7567136,7442117,7318041,7182346,7017222,6874459,6697464,6539379,6366138,6176069
82,323409,669889,1008204,1326737,1630282,1927598,2231354,2531899,2807178,3076503,3362723,3610423,3877583,4113857,4339661,4572662,4817566,5047669,5284646,5482753,5671240,5871838,6054107,6239072,6435280,6599856,6776868,6924470,7096416,7248004,7388224,7529483,7656099,7794930,7898392,7991785,8097469,8213576,8317015,8399574,8460053,8535141,8587337,8633411,8684793,8734784,8758307,8790466,8840246,8860842,8864699,8869424,8882104,8866786,8846945,8838317,8806453,8762017,8705813,8658181,8594698,8540290,8478147,8419347,8333007,8251289,8171360,8093469,7976307,7870904,7773878,7651463,7529025,7393059,7259230,7100342,6966801,6794027,6648727,6463073,6289236,6125958,5933459
