,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83
74,-4344277,-3701669,-3184921,-2568542,-1901223,-1308483,-719129,-55249,537624,1177527,1756840,2268304,2676929,3234307,3568561,4027566,4473458,4906235,5306656,5544544,6115458,6567215,6934420,7300045,7672608,7816495,8130715,8418113,8636647,8912050,9174339,9527259,9846351,10118300,10328131,10475749,10535298,10570335,10863254,10864948,10933239,11233063,11512878,11460821,11539508,11514127,11672631,11860664,11793654,11660695,11669358,11656244,11776187,11642767,11559241,11535625,11295627,11203826,11154846,11036816,10905671,10835373,10677999,10507511,10323909,10127192,10003727,9917730,9558450,9413195,9042739,8767336,8643249,8297385,8088122,7702264,7397878,7043788,6676583,6146293,5752859,5468710,5049048
75,-4354277,-3721469,-3056043,-2304462,-1730113,-1192956,-624720,-139606,402801,932294,1490726,1944827,2477024,3039401,3504321,3805422,4328967,4887699,5375157,5710035,6183670,6462767,6942500,7394980,7730756,8053617,8363564,8813620,8974695,9245898,9504187,9606347,9675299,10011790,10218421,10412138,10592940,10760828,10766904,10908963,11107178,11046352,11149668,11237114,11291917,11359327,11361077,11399820,11524535,11537449,11383191,11370276,11196745,11158001,11261471,11099278,10967109,10799037,10695722,10655194,10526050,10247077,10239403,10052900,9876020,9514546,9344564,9056964,8926233,8680858,8422569,8008806,7640893,7167392,6857445,6534583,6198808,5850117,5488513,4957839,4564276,4284480,3729421
76,-4391437,-3802984,-3259893,-2687843,-2127965,-1554033,-1018497,-495133,86675,451397,938248,1412928,1851567,2341219,2772254,3210053,3718723,4264516,4564175,4979264,5344402,5697369,5915795,6193186,6552619,6856901,7149012,7428951,7559659,7963542,8206967,8592968,8961337,9258912,9615828,9734762,9905160,10031663,10348825,10430826,10411155,10560787,10658157,10781742,10854770,11002066,11032066,11112456,11054741,10961919,10961919,10979308,10904536,10868022,10903609,10842752,10927325,10842126,10744755,10788043,10773762,10676325,10530270,10372043,10222954,10142155,9924780,9755963,9439049,9207795,8964370,8708773,8401604,7976248,7684138,7213863,6785974,6457350,6137177,5917466,5546761,5213975,4824494
77,-4436224,-3835779,-3261158,-2811663,-2358875,-1865707,-1286778,-772013,-269220,256421,833078,1294068,1854733,2142980,2600862,3031008,3438031,3683600,4103884,4368438,4656368,4864420,5031925,5355149,5666402,5898621,6185931,6461270,6831024,7179884,7546323,7930636,8203732,8441290,8586560,8695200,8862798,8866610,9144044,9275728,9395441,9563708,9759485,9673685,9745513,9676758,9712371,9857256,9755218,9647312,9620515,9608544,9470991,9605269,9557384,9497528,9270745,9186946,9074638,9027510,9075950,8805106,8661451,8505824,8338227,8158658,7801833,7598321,7382838,7155384,6915959,6664562,6488282,6042487,5893073,5593791,5282538,4877596,4376006,4150223,3901604,3385843,3009877
78,-4590173,-4189801,-3612671,-3098779,-2453492,-1859588,-1327271,-805991,-337577,84998,522353,1085695,1594292,2154162,2544251,2926937,3298689,3746006,4113102,4330162,4658179,5025759,5331907,5728449,6012730,6284248,6397625,6672200,6912745,7142356,7507498,7831614,7971246,8157122,8200406,8455272,8503302,8645443,8878396,9025477,9279583,9377988,9529952,9682709,9748312,9664928,9608995,9641797,9594828,9672296,9544267,9482632,9460764,9306031,9389074,9478256,9356628,9280091,9192620,9094215,9027804,8907531,8646760,8398013,8244939,8229157,8028775,7842899,7800135,7680430,7598785,7375252,7054181,6763624,6501211,6320242,6035962,5882470,5475535,5142144,4966966,4628016,4278132
79,-4521059,-4098693,-3583467,-3029442,-2535684,-2019641,-1547350,-1085794,-679458,-239370,291398,710019,1144192,1655315,2041734,2417420,2693613,2930251,3273735,3655265,3870800,4185915,4489792,4906350,5185431,5326789,5625241,5872121,6108266,6184030,6398708,6636360,6912416,7094892,7266634,7331918,7384608,7524148,7713177,7885708,8011355,8178215,8295118,8240697,8435048,8488717,8468506,8500707,8593452,8705706,8705706,8561371,8539904,8507702,8464767,8389303,8254554,8179417,8227998,8041432,7887222,7843198,7709818,7570278,7477751,7316743,7232428,7007055,6813845,6587691,6409874,6184463,6082852,5835973,5578360,5335087,5056006,4771862,4425497,4038528,3812018,3624268,3291579
80,-4488520,-3995620,-3512780,-2919230,-2559162,-2004905,-1562301,-1129756,-831367,-418941,-121993,270315,652564,1138592,1420874,1637189,1979201,2416922,2738816,3001697,3313909,3605625,3950819,4222417,4594893,4846373,4951948,5183309,5404611,5499876,5730257,5802511,5983577,6044637,6203880,6263141,6495895,6628697,6848045,6958696,7169329,7305254,7384686,7490567,7632979,7609159,7610700,7574074,7489452,7499511,7457990,7447931,7427812,7397635,7289148,7352936,7170298,7050964,7016170,6921432,6820841,6710190,6589479,6379125,6238296,6185215,6024268,5852449,5553796,5331607,4988835,4777592,4658654,4427293,4119398,3867918,3575475,3303878,3016961,2725244,2409228,1968349,1678926
81,-4513972,-4003388,-3566837,-3139380,-2700757,-2183021,-1893699,-1501612,-1119629,-746741,-299734,5961,376485,664052,994036,1312355,1724374,2122359,2310366,2555687,2765341,2974430,3229085,3474645,3714449,3877741,4168622,4269790,4469876,4657410,4766200,4829707,4987239,5141851,5412037,5512476,5639803,5758036,5896374,5973491,6064439,6146293,6091839,6198189,6215887,6261361,6270596,6325315,6321424,6330519,6329550,6295982,6294614,6385353,6430964,6278731,6335750,6272086,6199328,6169606,6078657,6099305,5990167,5871935,5744607,5566151,5389114,5234502,5070795,4895775,4736736,4545745,4296943,4087762,3869486,3642115,3507133,3340965,3086310,2858408,2585563,2337570,2046536
82,-4475535,-4039689,-3529580,-3077419,-2632855,-2358588,-2056175,-1673697,-1384137,-966588,-587051,-240153,97851,426959,770285,1108407,1311349,1651008,1998836,2249974,2580816,2771050,3020105,3381005,3510307,3789441,4002917,4207498,4287131,4473922,4651819,4833567,4905746,4982745,5113488,5246910,5371438,5553266,5660004,5841696,5839003,5919057,6104107,6104676,6193613,6174970,6162162,6227522,6245312,6219543,6329125,6363083,6457210,6487828,6488502,6444027,6491259,6428995,6357836,6152923,6063975,5974999,5767766,5652133,5463111,5329689,5240420,5089208,5011948,4740215,4445309,4189476,3968660,3764079,3467486,3319866,3177319,2937158,2688103,2430153,2163308,1887569,1575342
83,-4643589,-4310335,-3878869,-3543843,-3215945,-2895175,-2538741,-2225995,-2007264,-1800137,-1515009,-1285458,-1014586,-697509,-406884,-178793,90615,380189,648883,869858,1083704,1290422,1587735,1780197,1967494,2210517,2447048,2610997,2767818,2947286,3096850,3232286,3446540,3544315,3658367,3705136,3793460,3961098,3966000,4120536,4269655,4346229,4420610,4470508,4454644,4407727,4436240,4457625,4388397,4300335,4203388,4165586,4128431,4051995,4023483,3900548,3857779,3730438,3669006,3579859,3513109,3378133,3292594,3199927,3100132,2993209,2962382,2873803,2745496,2610060,2467495,2216413,2103657,1947576,1776499,1591952,1406619,1192419,992829,786110,543025,322050,57269
