,1.00,2.00,3.00,4.00,5.00,6.00,7.00,8.00,9.00,10.00,11.00,12.00,13.00,14.00,15.00,16.00,17.00,18.00,19.00,20.00,21.00,22.00,23.00,24.00,25.00,26.00,27.00,28.00,29.00,30.00,31.00,32.00,33.00,34.00,35.00,36.00,37.00,38.00,39.00,40.00,41.00,42.00,43.00,44.00,45.00,46.00,47.00,48.00,49.00,50.00,51.00,52.00,53.00,54.00,55.00,56.00,57.00,58.00,59.00,60.00,61.00,62.00,63.00,64.00,65.00,66.00,67.00,68.00,69.00,70.00,71.00,72.00,73.00,74.00,75.00,76.00,77.00,78.00,79.00,80.00,81.00,82.00,83.00
21.00,"601,132.09","1,184,484.84","1,796,606.16","2,357,624.54","2,912,128.31","3,506,807.77","4,062,371.74","4,565,578.38","5,126,849.77","5,641,347.57","6,109,021.59","6,627,379.31","7,115,338.35","7,574,131.94","8,045,903.40","8,487,182.73","8,949,510.50","9,404,726.77","9,842,373.83","10,258,760.13","10,631,944.56","11,010,262.58","11,360,102.11","11,692,456.40","12,046,635.61","12,345,606.17","12,674,381.36","12,956,874.25","13,238,492.34","13,480,219.16","13,763,646.76","14,046,937.29","14,277,950.91","14,531,448.39","14,772,483.40","15,006,454.05","15,182,154.93","15,356,124.19","15,503,197.73","15,641,634.72","15,749,454.57","15,924,775.05","16,051,716.56","16,204,937.73","16,346,118.26","16,416,966.50","16,504,921.01","16,575,896.31","16,626,890.57","16,687,315.78","16,730,625.35","16,782,456.76","16,808,865.09","16,774,738.40","16,762,439.41","16,692,644.21","16,675,861.81","16,608,869.96","16,579,108.03","16,528,311.36","16,417,923.02","16,313,041.65","16,233,387.64","16,133,765.21","15,981,106.24","15,855,709.28","15,684,259.42","15,532,150.83","15,314,922.03","15,079,671.61","14,847,915.77","14,605,179.62","14,347,971.47","14,064,660.47","13,833,644.15","13,580,851.06","13,316,661.54","13,063,208.28","12,795,949.99","12,445,965.07","12,114,639.19","11,790,999.29","11,460,882.36"
22.00,"640,213.05","1,242,601.17","1,843,548.88","2,381,923.86","2,942,313.83","3,538,817.22","4,089,310.26","4,629,402.78","5,128,273.20","5,674,221.94","6,173,263.90","6,651,536.38","7,165,774.54","7,594,983.86","8,058,139.70","8,480,799.88","8,876,765.74","9,280,400.36","9,716,104.22","10,074,803.48","10,492,521.67","10,853,981.03","11,226,349.42","11,578,148.32","11,881,467.89","12,241,288.54","12,567,161.81","12,838,868.14","13,116,470.78","13,373,919.04","13,599,986.72","13,888,765.02","14,128,040.30","14,316,694.28","14,493,284.76","14,678,693.92","14,850,554.71","15,047,773.70","15,249,819.86","15,375,128.81","15,494,578.15","15,628,293.56","15,723,477.12","15,841,295.45","15,911,591.79","16,036,756.68","16,094,556.26","16,164,747.18","16,232,455.42","16,245,273.35","16,300,624.70","16,302,604.59","16,335,315.83","16,337,386.89","16,297,376.39","16,254,729.90","16,176,129.97","16,139,356.31","16,101,505.14","16,020,588.78","15,958,961.28","15,831,939.83","15,736,786.18","15,618,927.58","15,498,478.97","15,373,115.95","15,213,347.61","15,053,866.89","14,858,667.58","14,633,714.59","14,409,198.47","14,170,110.11","13,928,671.05","13,666,281.64","13,410,765.49","13,171,061.28","12,897,864.18","12,573,640.19","12,301,029.98","11,989,458.31","11,653,539.87","11,287,345.04","10,955,196.14"
23.00,"571,967.02","1,169,103.09","1,782,587.95","2,355,659.58","2,918,039.32","3,446,529.84","3,954,674.68","4,488,051.14","4,997,113.53","5,524,230.70","6,034,365.22","6,536,640.06","6,990,973.37","7,406,338.53","7,819,430.01","8,240,254.85","8,655,811.61","9,034,357.53","9,392,174.64","9,802,577.41","10,184,331.11","10,553,403.84","10,938,922.70","11,314,185.63","11,680,018.02","11,964,080.24","12,253,048.84","12,541,761.19","12,837,517.53","13,084,785.89","13,327,860.02","13,603,364.09","13,848,162.93","14,052,689.71","14,259,422.24","14,461,319.99","14,647,543.63","14,836,613.62","15,004,213.80","15,185,739.17","15,304,195.77","15,468,653.12","15,609,114.28","15,751,778.34","15,818,543.71","15,929,928.61","15,987,701.24","16,078,790.93","16,131,850.63","16,176,712.82","16,234,967.12","16,255,585.34","16,227,139.11","16,195,350.00","16,170,005.97","16,158,900.21","16,108,049.90","16,044,407.26","15,954,165.66","15,859,206.87","15,753,520.63","15,681,913.46","15,561,061.07","15,475,161.44","15,371,324.88","15,266,424.70","15,070,693.44","14,924,380.06","14,705,841.08","14,514,868.37","14,302,729.94","14,095,019.28","13,891,786.14","13,632,784.90","13,397,587.31","13,127,420.15","12,838,991.01","12,545,238.12","12,262,691.45","11,949,140.54","11,644,507.64","11,283,126.28","10,932,778.82"
24.00,"603,554.83","1,220,824.98","1,819,015.23","2,414,871.07","2,930,265.20","3,490,472.44","4,008,362.55","4,508,643.55","5,023,443.31","5,553,909.62","6,042,439.94","6,497,362.60","6,969,171.39","7,438,976.08","7,864,708.02","8,283,760.82","8,716,794.26","9,146,501.93","9,541,507.74","9,925,604.31","10,325,472.22","10,656,085.39","11,001,491.58","11,341,248.50","11,638,019.94","11,932,400.96","12,240,721.07","12,509,889.71","12,780,578.32","13,026,181.11","13,269,328.71","13,532,180.93","13,756,318.42","13,969,030.82","14,168,687.30","14,377,920.46","14,580,950.28","14,717,803.24","14,887,473.04","15,036,495.84","15,158,263.35","15,306,622.16","15,411,407.34","15,539,433.19","15,660,877.03","15,762,387.33","15,854,943.05","15,922,268.89","15,974,845.31","15,978,139.07","16,025,332.63","16,071,785.84","16,112,145.92","16,092,014.16","16,047,880.45","15,990,679.36","15,935,244.09","15,903,191.97","15,806,596.95","15,741,698.24","15,627,108.06","15,518,982.20","15,439,509.36","15,346,327.89","15,222,172.53","15,115,052.87","14,927,389.23","14,768,220.74","14,625,997.53","14,473,993.88","14,275,520.06","14,075,492.30","13,872,818.27","13,660,184.08","13,415,937.14","13,140,821.33","12,875,071.51","12,626,986.11","12,317,101.49","11,985,627.37","11,634,605.73","11,295,146.38","10,964,818.46"
25.00,"626,345.65","1,191,486.52","1,741,516.50","2,312,511.78","2,882,116.86","3,439,411.82","3,981,743.58","4,519,390.04","5,027,494.30","5,537,077.95","6,009,254.92","6,440,435.15","6,934,502.06","7,352,644.61","7,771,171.35","8,190,539.23","8,626,922.36","8,989,679.41","9,404,290.65","9,781,348.73","10,167,048.67","10,521,393.40","10,850,374.19","11,181,962.72","11,494,588.24","11,802,193.93","12,080,136.05","12,400,411.05","12,691,203.13","12,944,212.45","13,190,897.99","13,435,597.29","13,658,004.86","13,856,766.10","14,046,969.93","14,258,717.92","14,485,204.98","14,627,864.83","14,809,524.52","14,986,569.61","15,124,774.77","15,249,229.06","15,375,571.05","15,461,918.39","15,574,471.98","15,697,697.48","15,782,114.05","15,833,153.70","15,875,116.93","15,916,544.79","15,945,488.67","15,974,343.50","15,944,026.99","15,969,393.21","15,970,088.24","15,980,434.28","15,908,267.27","15,827,769.52","15,762,980.80","15,678,808.96","15,612,760.43","15,541,065.74","15,454,088.53","15,326,526.11","15,205,945.87","15,074,500.38","14,947,559.69","14,786,934.65","14,602,539.33","14,431,157.20","14,266,560.18","14,089,255.48","13,890,185.71","13,630,699.45","13,415,854.18","13,174,063.77","12,869,927.21","12,578,098.08","12,293,814.26","12,008,914.00","11,679,941.87","11,382,474.90","11,062,671.24"
26.00,"617,380.39","1,181,878.63","1,730,650.89","2,256,594.70","2,825,080.12","3,330,007.31","3,882,995.20","4,363,274.60","4,890,006.75","5,414,205.64","5,900,019.09","6,344,191.68","6,801,248.85","7,251,164.25","7,650,756.72","8,096,365.98","8,481,416.61","8,896,734.25","9,292,246.86","9,643,751.74","9,967,805.24","10,289,754.98","10,605,619.27","10,948,967.41","11,291,829.41","11,600,924.98","11,898,566.01","12,207,055.78","12,489,944.37","12,720,944.77","12,969,552.47","13,177,213.67","13,442,550.89","13,694,226.22","13,894,337.22","14,097,017.09","14,251,720.34","14,453,423.02","14,612,112.54","14,795,704.23","14,932,721.49","15,062,253.15","15,172,011.23","15,287,884.43","15,413,915.21","15,482,045.97","15,571,444.18","15,668,392.88","15,698,469.57","15,701,569.64","15,720,186.70","15,706,488.76","15,673,900.19","15,706,606.13","15,698,669.62","15,682,278.24","15,624,755.12","15,600,866.37","15,543,222.05","15,488,028.54","15,431,996.24","15,303,839.01","15,168,361.37","15,085,942.51","14,996,041.52","14,856,597.67","14,729,101.76","14,559,602.09","14,403,650.07","14,198,377.54","14,037,646.92","13,801,933.84","13,601,941.71","13,378,800.66","13,137,040.70","12,910,251.69","12,675,445.72","12,401,312.49","12,122,607.29","11,862,222.14","11,559,402.35","11,280,133.28","10,933,170.32"
27.00,"560,621.06","1,162,657.02","1,684,862.45","2,241,965.40","2,770,969.54","3,308,735.40","3,795,298.32","4,312,746.19","4,793,120.42","5,235,700.30","5,691,984.37","6,150,363.11","6,571,613.73","6,983,169.64","7,437,338.42","7,818,542.50","8,225,124.24","8,634,078.47","8,994,649.49","9,374,496.21","9,745,067.34","10,091,415.10","10,451,715.35","10,742,202.97","11,034,157.38","11,340,785.69","11,663,257.03","11,919,150.53","12,154,680.55","12,402,934.57","12,616,878.95","12,819,792.80","13,068,078.59","13,291,694.40","13,501,309.02","13,702,790.43","13,907,076.63","14,055,306.99","14,205,665.40","14,332,619.23","14,437,529.79","14,540,472.84","14,634,292.95","14,740,264.88","14,861,202.34","14,952,659.66","14,989,420.97","15,069,227.74","15,120,509.79","15,178,796.21","15,217,063.83","15,263,367.57","15,287,608.01","15,294,742.10","15,274,900.93","15,224,852.35","15,149,084.85","15,099,754.83","15,038,194.67","15,003,268.71","14,935,173.72","14,873,352.85","14,764,423.78","14,644,612.38","14,534,433.04","14,384,435.24","14,202,468.76","14,058,769.27","13,913,989.34","13,708,973.94","13,534,782.26","13,334,772.66","13,145,025.81","12,928,621.36","12,694,310.52","12,408,954.75","12,145,210.20","11,890,996.31","11,576,470.30","11,264,000.09","10,962,542.12","10,624,923.16","10,268,582.58"
28.00,"559,091.58","1,094,878.49","1,661,667.33","2,179,394.93","2,680,464.63","3,226,154.17","3,749,707.79","4,262,422.17","4,720,535.32","5,229,982.92","5,684,836.57","6,167,171.46","6,636,691.15","7,088,873.37","7,531,904.05","7,935,770.43","8,352,075.82","8,700,099.12","9,046,837.63","9,446,130.87","9,801,742.07","10,142,746.46","10,509,266.67","10,827,141.68","11,130,147.84","11,413,800.27","11,720,888.06","12,021,347.08","12,283,133.31","12,501,635.93","12,747,662.62","13,008,333.19","13,204,400.22","13,442,189.34","13,678,098.53","13,879,100.56","14,063,836.63","14,267,147.31","14,453,898.36","14,594,470.63","14,727,963.50","14,821,758.60","14,936,639.90","15,045,078.72","15,162,816.98","15,281,671.63","15,348,300.53","15,425,899.07","15,488,060.79","15,488,239.22","15,544,606.59","15,543,555.00","15,552,962.15","15,513,779.63","15,465,235.16","15,413,597.10","15,367,211.18","15,330,929.71","15,308,674.71","15,208,407.96","15,147,097.84","15,046,873.53","14,967,519.48","14,879,743.35","14,727,460.43","14,563,798.85","14,447,479.88","14,302,350.15","14,122,370.59","13,913,745.25","13,753,111.69","13,557,102.49","13,313,261.78","13,066,927.56","12,847,187.01","12,570,434.39","12,291,533.37","11,998,296.13","11,706,153.99","11,415,482.53","11,096,498.62","10,753,469.25","10,462,626.18"
29.00,"587,406.85","1,162,973.54","1,679,160.27","2,175,565.78","2,666,910.23","3,173,296.44","3,676,019.24","4,166,913.68","4,618,533.41","5,084,272.42","5,548,648.18","6,017,536.56","6,440,876.55","6,867,967.37","7,314,861.36","7,684,991.24","8,070,390.64","8,457,670.23","8,828,781.66","9,179,951.82","9,556,950.53","9,931,738.90","10,231,250.46","10,515,417.22","10,829,357.21","11,095,742.10","11,348,092.86","11,612,474.17","11,906,245.95","12,139,572.90","12,392,288.53","12,594,019.11","12,802,692.38","13,041,469.36","13,226,140.45","13,441,272.85","13,584,454.40","13,740,086.21","13,867,618.94","13,981,224.34","14,121,475.64","14,262,276.06","14,369,801.82","14,501,529.08","14,603,076.91","14,671,866.86","14,764,405.08","14,847,939.39","14,930,640.30","14,964,550.35","15,028,649.51","15,060,494.70","15,071,729.36","15,092,726.64","15,069,957.84","15,047,561.15","15,011,842.05","14,926,235.66","14,837,428.88","14,747,797.89","14,654,541.21","14,563,048.92","14,476,392.65","14,378,723.12","14,255,140.71","14,124,526.54","14,008,568.19","13,867,946.50","13,738,148.03","13,591,211.32","13,371,121.54","13,208,900.94","12,976,840.17","12,750,043.58","12,552,842.30","12,298,014.93","12,056,904.55","11,787,161.97","11,482,543.87","11,166,899.89","10,871,195.00","10,543,190.71","10,244,224.51"
30.00,"559,702.58","1,086,865.04","1,626,761.80","2,181,749.74","2,673,005.78","3,191,204.23","3,657,306.86","4,117,554.06","4,569,904.56","5,015,590.32","5,501,893.35","5,959,535.46","6,424,346.05","6,875,363.11","7,270,088.95","7,660,569.14","8,020,406.18","8,395,570.14","8,732,916.26","9,120,924.70","9,446,493.38","9,812,117.90","10,161,945.88","10,481,161.45","10,776,062.49","11,092,421.36","11,360,298.36","11,602,129.45","11,845,792.63","12,080,514.77","12,344,795.94","12,611,009.88","12,798,499.34","13,027,942.70","13,249,151.70","13,450,628.71","13,658,848.46","13,840,396.60","14,007,216.86","14,165,272.54","14,297,421.71","14,399,654.65","14,491,582.32","14,578,363.35","14,692,690.19","14,756,350.54","14,823,290.99","14,851,901.88","14,906,197.03","14,940,312.14","14,953,761.58","14,961,609.34","14,935,401.60","14,925,598.11","14,899,984.74","14,838,894.46","14,785,333.15","14,703,208.98","14,652,336.78","14,564,426.72","14,469,228.96","14,403,341.40","14,266,933.58","14,119,443.74","14,006,731.15","13,907,815.95","13,744,596.96","13,596,251.20","13,396,473.64","13,252,748.58","13,041,335.15","12,837,881.69","12,590,746.73","12,407,512.26","12,156,393.10","11,886,574.24","11,608,704.37","11,353,549.27","11,048,838.00","10,727,802.29","10,404,451.11","10,110,323.25","9,810,320.18"
31.00,"589,576.76","1,149,032.48","1,710,659.70","2,238,283.10","2,781,238.02","3,325,104.91","3,837,559.77","4,331,946.86","4,808,250.34","5,304,999.68","5,731,532.33","6,142,875.44","6,593,273.37","7,017,057.92","7,424,359.35","7,862,501.33","8,256,589.90","8,665,662.37","9,050,924.37","9,392,121.65","9,704,757.31","10,012,560.65","10,335,730.60","10,665,824.58","10,984,019.35","11,269,345.58","11,519,991.36","11,791,272.00","12,041,245.68","12,321,697.24","12,530,708.26","12,732,052.77","12,916,858.71","13,105,175.94","13,272,484.11","13,494,403.35","13,653,800.10","13,785,120.79","13,911,549.88","14,025,667.21","14,161,209.58","14,253,544.53","14,388,426.64","14,498,926.70","14,611,031.37","14,658,637.50","14,730,889.15","14,811,975.63","14,860,456.99","14,866,605.04","14,906,503.15","14,911,581.99","14,900,345.37","14,864,759.21","14,846,773.53","14,829,211.38","14,817,382.50","14,761,303.58","14,681,905.92","14,599,763.09","14,519,083.11","14,439,405.14","14,312,449.46","14,194,862.21","14,044,999.86","13,895,422.39","13,728,053.86","13,577,774.13","13,390,032.52","13,198,598.96","13,003,111.52","12,818,650.76","12,613,515.12","12,369,197.58","12,121,654.25","11,887,204.61","11,614,889.50","11,323,471.87","11,049,133.40","10,755,990.95","10,465,226.42","10,168,073.49","9,842,271.05"
32.00,"529,010.95","1,088,118.21","1,606,188.44","2,165,197.73","2,645,666.39","3,128,570.91","3,653,018.47","4,149,314.16","4,647,764.07","5,135,717.49","5,552,507.38","5,984,681.58","6,451,867.36","6,858,677.05","7,280,400.63","7,666,210.94","8,035,943.14","8,431,962.12","8,790,466.10","9,135,398.66","9,518,597.87","9,826,436.01","10,114,976.87","10,410,378.28","10,697,984.84","11,003,133.25","11,265,462.85","11,529,386.09","11,810,875.24","12,084,042.42","12,354,119.63","12,592,231.89","12,787,643.65","12,978,174.37","13,192,095.02","13,366,112.55","13,507,143.51","13,678,106.82","13,830,408.03","13,981,499.25","14,079,702.07","14,198,511.12","14,289,251.56","14,377,628.53","14,443,070.62","14,530,664.75","14,613,913.62","14,664,776.07","14,747,214.83","14,809,583.75","14,808,689.50","14,823,647.52","14,816,576.00","14,794,580.24","14,757,336.94","14,758,425.16","14,700,152.22","14,659,081.58","14,620,266.01","14,514,576.28","14,408,789.14","14,336,257.24","14,234,219.22","14,151,204.54","13,992,975.90","13,851,921.54","13,694,523.24","13,534,768.62","13,348,981.56","13,182,178.45","13,000,253.11","12,771,115.76","12,595,701.29","12,394,089.46","12,178,784.19","11,945,447.72","11,673,514.86","11,391,215.04","11,105,387.50","10,843,918.56","10,540,826.59","10,264,643.66","9,974,658.73"
33.00,"584,290.91","1,142,902.60","1,670,418.79","2,176,672.16","2,704,194.46","3,213,385.42","3,726,744.38","4,231,299.36","4,708,611.70","5,147,126.31","5,631,663.96","6,047,425.81","6,475,708.04","6,863,006.79","7,263,806.35","7,655,606.82","8,020,576.75","8,367,108.53","8,727,620.45","9,058,907.01","9,391,261.00","9,712,990.19","10,057,580.58","10,339,388.48","10,648,856.07","10,930,239.74","11,209,308.05","11,465,357.32","11,714,794.64","11,940,420.21","12,193,430.90","12,387,029.45","12,608,123.71","12,790,467.42","13,020,342.55","13,219,854.65","13,404,367.51","13,548,506.20","13,697,356.48","13,850,973.75","13,957,840.89","14,093,429.82","14,219,544.78","14,298,393.37","14,406,487.31","14,487,994.80","14,568,479.45","14,650,714.87","14,723,840.22","14,725,566.80","14,726,665.05","14,756,585.84","14,765,279.21","14,727,254.46","14,694,303.46","14,649,438.74","14,580,005.38","14,511,377.37","14,449,931.46","14,389,591.33","14,274,824.40","14,219,555.64","14,087,572.02","13,960,933.89","13,854,931.89","13,710,682.79","13,577,432.37","13,414,999.61","13,266,103.99","13,120,088.79","12,902,368.22","12,670,543.85","12,494,813.89","12,246,464.62","12,054,789.34","11,828,329.20","11,555,731.40","11,310,094.95","11,035,707.34","10,776,935.69","10,500,582.25","10,191,746.59","9,910,393.04"
34.00,"548,931.60","1,110,297.28","1,642,385.21","2,165,334.39","2,692,399.92","3,227,771.58","3,729,350.38","4,177,585.52","4,681,629.98","5,112,083.28","5,529,223.62","5,939,799.13","6,349,500.93","6,766,691.60","7,144,325.25","7,535,751.08","7,886,091.80","8,257,616.62","8,619,698.82","8,965,790.02","9,285,944.21","9,634,485.08","9,919,551.23","10,209,913.15","10,478,817.77","10,766,679.36","11,067,644.61","11,339,221.57","11,617,070.15","11,877,974.60","12,086,472.91","12,292,156.13","12,514,894.32","12,737,747.76","12,919,966.48","13,119,085.33","13,263,866.35","13,443,353.46","13,601,951.03","13,772,922.59","13,902,926.58","14,021,237.85","14,160,390.53","14,279,374.46","14,338,252.86","14,432,662.91","14,471,890.92","14,503,217.03","14,555,441.68","14,569,275.48","14,578,967.20","14,573,209.28","14,612,890.03","14,582,635.77","14,593,607.26","14,599,611.29","14,530,948.26","14,469,136.23","14,421,278.80","14,365,189.13","14,294,056.96","14,180,716.57","14,048,893.11","13,926,992.75","13,827,097.44","13,693,314.51","13,566,957.33","13,418,734.72","13,234,748.30","13,054,799.12","12,847,622.64","12,659,361.20","12,439,022.30","12,204,164.32","11,953,504.73","11,744,666.92","11,464,427.80","11,208,678.69","10,922,865.10","10,628,887.98","10,337,700.29","10,036,614.65","9,726,522.92"
35.00,"556,322.09","1,057,748.72","1,606,946.16","2,123,089.00","2,594,345.28","3,058,425.69","3,520,883.99","3,991,445.59","4,452,646.58","4,934,999.45","5,360,127.74","5,761,737.14","6,195,859.08","6,601,798.97","6,970,185.62","7,359,696.17","7,708,234.91","8,111,989.89","8,491,417.34","8,830,464.08","9,171,031.64","9,481,302.04","9,823,632.06","10,141,355.52","10,417,402.74","10,702,581.77","10,964,753.33","11,260,900.19","11,505,720.59","11,723,312.36","11,941,681.16","12,156,557.47","12,337,145.81","12,528,303.35","12,733,481.11","12,907,451.74","13,051,484.98","13,240,475.67","13,383,997.46","13,495,998.52","13,601,859.02","13,751,874.60","13,860,189.09","13,927,023.10","14,014,221.63","14,072,997.75","14,163,741.76","14,256,428.48","14,285,340.53","14,288,189.84","14,315,242.88","14,307,018.38","14,338,247.11","14,365,075.10","14,370,148.53","14,370,439.46","14,321,243.53","14,271,644.43","14,181,812.24","14,114,510.02","14,014,682.16","13,896,586.89","13,811,346.51","13,682,341.26","13,597,831.47","13,487,303.19","13,336,287.30","13,160,854.06","12,972,862.37","12,808,359.15","12,602,682.15","12,383,226.78","12,168,049.66","11,967,427.36","11,727,829.58","11,504,451.48","11,231,937.69","11,006,378.71","10,719,262.66","10,423,274.77","10,131,352.63","9,801,943.75","9,503,449.73"
36.00,"513,311.61","1,061,849.18","1,561,199.67","2,104,525.99","2,606,977.50","3,120,807.99","3,593,145.53","4,043,121.07","4,506,176.12","4,970,948.78","5,428,496.23","5,872,641.18","6,316,594.48","6,747,725.95","7,110,305.12","7,475,199.43","7,816,702.35","8,212,157.10","8,581,982.94","8,913,932.24","9,213,624.87","9,512,160.80","9,850,104.13","10,142,605.84","10,409,603.74","10,719,160.46","11,017,100.00","11,249,001.43","11,510,389.51","11,722,752.45","11,921,056.12","12,110,680.34","12,306,167.80","12,500,338.74","12,672,681.69","12,826,592.54","12,971,780.24","13,135,934.28","13,309,006.71","13,453,071.08","13,577,654.19","13,666,588.45","13,754,408.69","13,866,608.32","13,980,921.07","14,073,963.72","14,114,072.38","14,200,334.36","14,277,157.81","14,287,214.77","14,341,198.98","14,329,115.84","14,348,616.40","14,354,815.67","14,320,917.11","14,296,404.81","14,256,303.57","14,237,468.11","14,189,469.36","14,114,775.57","14,030,915.49","13,919,643.57","13,853,899.18","13,715,805.68","13,568,158.63","13,469,501.55","13,359,460.67","13,237,907.54","13,101,416.84","12,965,049.44","12,800,912.60","12,621,761.48","12,388,524.69","12,180,666.09","11,977,688.72","11,734,032.71","11,459,953.70","11,242,271.00","10,966,281.67","10,667,818.00","10,359,155.47","10,044,291.41","9,755,206.35"
37.00,"511,547.10","1,049,642.23","1,546,417.27","2,042,921.39","2,510,895.00","3,028,113.29","3,525,540.56","3,959,415.67","4,401,512.29","4,838,102.73","5,243,514.78","5,691,516.24","6,087,814.14","6,503,633.56","6,906,447.33","7,278,066.89","7,634,830.36","8,018,112.09","8,385,009.67","8,745,172.31","9,100,010.26","9,390,816.45","9,675,305.80","9,965,260.97","10,220,371.44","10,497,601.35","10,742,707.66","11,035,024.86","11,291,627.28","11,525,847.91","11,728,438.49","11,918,322.00","12,095,381.61","12,265,606.69","12,462,297.31","12,658,116.49","12,842,159.52","13,029,503.06","13,177,168.14","13,312,347.16","13,467,862.28","13,596,216.09","13,696,752.57","13,822,293.62","13,919,728.40","14,012,933.52","14,065,206.94","14,131,799.75","14,172,563.33","14,243,491.41","14,265,904.48","14,246,726.29","14,241,830.59","14,256,444.18","14,231,855.57","14,188,183.88","14,121,384.50","14,081,312.11","14,004,498.57","13,942,739.60","13,858,216.71","13,744,568.44","13,634,421.72","13,538,977.76","13,448,831.32","13,323,670.93","13,156,834.57","12,988,241.81","12,819,069.32","12,619,909.07","12,424,416.20","12,221,986.14","12,038,906.69","11,849,890.05","11,656,627.22","11,402,559.23","11,188,377.08","10,935,201.68","10,694,096.84","10,428,642.74","10,132,999.41","9,832,318.80","9,535,073.75"
38.00,"499,773.36","1,032,548.82","1,565,551.04","2,097,830.46","2,604,956.21","3,094,608.55","3,539,427.38","4,027,974.28","4,468,029.93","4,893,395.50","5,317,497.41","5,713,329.96","6,148,273.08","6,567,592.80","6,925,255.12","7,321,651.66","7,684,986.34","8,060,628.76","8,403,087.92","8,753,341.98","9,102,694.32","9,417,805.78","9,705,534.27","10,028,588.87","10,315,884.45","10,567,221.82","10,866,841.18","11,114,792.19","11,385,574.66","11,627,276.38","11,871,855.20","12,085,277.73","12,295,424.70","12,468,745.65","12,662,866.06","12,842,924.46","13,040,986.91","13,206,568.34","13,379,268.27","13,514,698.42","13,640,839.07","13,789,945.34","13,893,705.31","13,976,737.73","14,046,376.51","14,148,660.75","14,198,288.62","14,233,180.23","14,287,636.60","14,299,880.45","14,312,804.74","14,336,046.28","14,337,977.65","14,312,855.96","14,280,059.27","14,261,504.36","14,204,940.19","14,168,690.50","14,138,431.26","14,082,288.28","13,982,160.66","13,893,980.82","13,824,099.59","13,734,362.69","13,628,328.41","13,471,454.35","13,323,299.14","13,185,493.17","12,994,537.60","12,820,310.40","12,649,091.00","12,435,067.29","12,258,568.11","12,046,197.06","11,816,982.37","11,577,187.69","11,364,296.32","11,106,274.13","10,814,798.33","10,537,219.74","10,292,239.80","10,029,631.53","9,724,043.97"
39.00,"553,946.82","1,090,925.92","1,585,535.82","2,104,744.33","2,621,471.60","3,105,749.36","3,593,201.36","4,024,143.83","4,494,350.22","4,959,366.99","5,396,824.72","5,826,412.38","6,225,358.88","6,616,400.44","6,992,681.06","7,393,068.38","7,759,883.41","8,124,041.11","8,477,234.56","8,795,540.81","9,097,838.11","9,402,892.23","9,726,190.85","10,011,404.73","10,305,450.91","10,547,472.98","10,805,248.47","11,085,535.62","11,352,902.80","11,591,799.74","11,827,794.10","12,030,334.49","12,251,714.50","12,426,088.30","12,586,317.85","12,778,772.75","12,945,407.60","13,069,849.68","13,247,824.28","13,357,363.07","13,497,968.26","13,624,925.32","13,722,006.09","13,824,223.55","13,910,221.32","13,969,679.70","14,059,875.18","14,090,673.87","14,123,521.58","14,134,543.96","14,128,837.47","14,175,130.47","14,166,337.05","14,162,037.30","14,131,868.92","14,107,419.13","14,052,656.92","14,019,459.53","13,941,122.73","13,869,358.43","13,782,587.09","13,703,606.76","13,594,608.69","13,496,578.35","13,377,245.45","13,284,371.91","13,137,121.36","12,957,752.04","12,832,708.35","12,689,019.18","12,517,833.66","12,341,242.69","12,122,574.49","11,942,336.34","11,752,491.30","11,498,502.31","11,277,234.90","11,052,482.10","10,807,949.93","10,557,018.33","10,251,360.89","9,937,115.26","9,621,277.04"
40.00,"525,863.12","1,061,409.30","1,570,313.34","2,067,525.20","2,556,526.17","3,056,263.72","3,533,811.28","3,963,698.28","4,379,107.00","4,831,758.12","5,255,215.44","5,652,125.09","6,030,513.83","6,418,955.06","6,818,134.02","7,219,473.80","7,602,497.42","7,981,947.24","8,354,960.48","8,679,753.50","8,975,607.56","9,265,982.75","9,576,782.01","9,835,972.22","10,099,480.77","10,388,318.04","10,646,998.32","10,865,330.05","11,088,520.63","11,311,075.61","11,552,701.00","11,791,145.35","11,980,816.19","12,157,001.25","12,348,455.70","12,512,071.12","12,696,235.30","12,881,564.06","12,990,568.15","13,098,692.14","13,205,618.09","13,337,485.30","13,447,179.82","13,540,005.94","13,629,205.60","13,709,713.31","13,784,409.39","13,848,064.98","13,910,232.70","13,967,928.71","13,990,014.35","14,010,273.19","14,024,944.90","14,000,486.13","13,980,495.24","13,957,946.98","13,893,456.71","13,845,658.63","13,809,231.23","13,724,398.83","13,663,905.35","13,583,877.98","13,510,791.79","13,425,527.91","13,282,757.55","13,193,293.74","13,067,805.78","12,914,847.61","12,759,443.11","12,609,901.55","12,415,661.16","12,210,778.78","12,016,564.34","11,847,733.73","11,616,486.22","11,359,903.84","11,144,924.97","10,937,366.65","10,670,450.92","10,430,094.44","10,162,970.53","9,900,016.90","9,575,427.74"
