,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83
71,-4588588,-4237468,-3895865,-3555404,-3222187,-2870298,-2567249,-2252059,-1978631,-1681634,-1391880,-1149179,-843088,-587240,-295300,-41766,204525,416215,624158,848718,1066033,1246496,1402997,1598581,1807687,1971695,2175837,2342445,2489931,2642052,2771490,2909123,3044421,3154873,3232093,3340751,3420612,3514782,3601708,3630486,3696557,3710693,3768643,3854999,3898462,3906782,3935757,3956573,3951450,3993967,4018144,4010900,3997966,3977581,3948606,3954866,3953250,3859216,3847358,3797067,3740783,3621615,3534689,3435701,3309220,3196565,3082403,2959258,2836363,2658344,2513467,2361347,2202484,2028302,1854450,1673354,1523040,1356029,1128017,917945,739781,550721,369112
72,-4645193,-4348082,-4017792,-3684273,-3347335,-3004630,-2692401,-2346504,-2048681,-1757740,-1473894,-1166327,-896674,-591928,-361939,-113574,127695,326601,533744,764533,977417,1181032,1379724,1527658,1667788,1849136,2039377,2159322,2321449,2470468,2612391,2794765,2917703,3038337,3144921,3270228,3340514,3482942,3566049,3644106,3683289,3738684,3795453,3800599,3893810,3929290,3941148,3951144,3965336,3972432,3972432,3963146,3948953,3927665,3899280,3897032,3854455,3825365,3735649,3714886,3671225,3609688,3556196,3493203,3353142,3215813,3080698,2960064,2784233,2672465,2530542,2381524,2225409,2062198,1898781,1690746,1536242,1370967,1172275,956132,710902,461363,234287
73,-4652209,-4325439,-4026772,-3697125,-3377735,-3091798,-2789443,-2471732,-2181448,-1896774,-1619044,-1358860,-1095017,-804011,-530042,-326157,-76819,201764,416273,631514,839812,1006401,1215480,1402948,1576896,1750478,1937498,2109311,2234471,2340756,2513422,2649638,2777009,2895045,2998061,3102210,3231398,3327524,3447365,3513943,3582303,3644792,3700338,3780340,3849304,3884020,3897691,3918521,3964675,3971618,3971618,3936715,3939323,3928308,3900535,3863395,3826231,3777628,3722082,3692816,3650350,3537676,3454357,3331682,3210755,3106606,2987811,2916220,2781565,2637411,2524477,2404161,2266904,2074946,1887078,1670487,1468739,1281271,1083667,842229,648399,433158,169523
74,-4660055,-4362633,-4036286,-3716738,-3419582,-3091575,-2792424,-2459369,-2214837,-1950890,-1676139,-1416008,-1157650,-933244,-710726,-467825,-232737,-8374,214738,394359,616257,778676,1009979,1209065,1382231,1552203,1745305,1901680,2003674,2126328,2296971,2463214,2588845,2704426,2768566,2870550,2984789,3073175,3154761,3209241,3310149,3340301,3356933,3373496,3414290,3436899,3416876,3437273,3490994,3540343,3540343,3533544,3519946,3514104,3486908,3452914,3457004,3400434,3346043,3284853,3199038,3129871,3048284,2984498,2848536,2746553,2637770,2522189,2416249,2291754,2177014,2069628,1920053,1763678,1600505,1440004,1288591,1105021,953117,757815,555401,341449,123884
75,-4661941,-4331074,-4005470,-3688107,-3411177,-3138850,-2869732,-2624682,-2360940,-2107040,-1867469,-1633593,-1377002,-1157731,-919650,-654817,-394795,-194365,63653,312575,541350,737169,958586,1163930,1339045,1532220,1694278,1852716,2001269,2143069,2298686,2426981,2584944,2730218,2796375,2933822,3006302,3138643,3173961,3227087,3273307,3350414,3421277,3511491,3543343,3545657,3572667,3608342,3650079,3685853,3685853,3679100,3665596,3688066,3677465,3643703,3564287,3517020,3504443,3443671,3367927,3271338,3190309,3102528,3011530,2929096,2819986,2661648,2577554,2449259,2315264,2164708,2016155,1897675,1697369,1528559,1312048,1129734,940667,756288,535139,298416,82340
76,-4635593,-4342569,-4023976,-3749973,-3413189,-3078145,-2786102,-2499437,-2236493,-1964362,-1722388,-1463532,-1188335,-932641,-691527,-459220,-238885,-19853,192542,381934,561677,712911,909331,1131700,1304271,1457702,1653973,1806632,1946949,2086333,2224708,2353729,2435871,2587735,2713330,2812890,2905813,2947767,3038725,3107412,3173785,3259217,3312316,3358778,3398602,3391882,3381793,3411560,3424835,3387700,3433003,3426366,3413091,3375369,3350769,3316027,3272622,3189517,3139901,3080165,3013791,2943753,2885764,2829168,2733489,2633929,2527731,2414896,2262929,2131867,1999120,1859736,1674873,1522215,1387125,1218428,1045857,866649,680803,531193,349753,143996,-112227
77,-4695142,-4347245,-4071161,-3765015,-3449896,-3156778,-2872304,-2612712,-2338947,-2071884,-1819606,-1547233,-1316713,-1038715,-804221,-589355,-355224,-103387,105052,343828,518341,667047,840496,988366,1157723,1320566,1513457,1619982,1763284,1872567,2002841,2126602,2263443,2377252,2481472,2613965,2692617,2730851,2790887,2879784,2952035,3001695,3068635,3088328,3127411,3159980,3149331,3168872,3181900,3188413,3188413,3181900,3128401,3091566,3065511,3032942,2951925,2906329,2878438,2837385,2752744,2681093,2595016,2502133,2382809,2319464,2236199,2125465,2008218,1907320,1821216,1714006,1539868,1418879,1280513,1120906,993596,846413,648533,454500,224204,4612,-203828
78,-4681456,-4408544,-4126754,-3826713,-3505262,-3217988,-2964259,-2689753,-2387154,-2089898,-1863702,-1589708,-1342566,-1106364,-834658,-611223,-377218,-150919,12541,199216,403185,596597,751373,923737,1049210,1235971,1389183,1510118,1640718,1774778,1940872,2056817,2141824,2250349,2316680,2386735,2451279,2532190,2633871,2687994,2751833,2852573,2903644,2933932,2981660,3013579,3016278,3005879,3002301,2992613,3018323,3044905,3034578,3008527,2970176,2972820,2899108,2831492,2749410,2720083,2687284,2617062,2582170,2499180,2365634,2269876,2159075,2018167,1901462,1812362,1694483,1573789,1467105,1341970,1195714,1076099,895690,723326,557212,372080,180565,-44217,-285236
79,-4650046,-4345431,-4057355,-3770258,-3484293,-3204544,-2949921,-2650163,-2389064,-2134181,-1905091,-1647790,-1378352,-1117193,-893394,-675812,-452971,-274014,-50706,112187,298687,452337,626403,794917,950062,1105478,1254677,1359721,1496572,1647224,1796418,1907097,1994742,2134785,2254061,2327405,2414438,2507667,2610230,2709917,2772083,2796904,2846637,2865743,2903043,2913206,2938072,2956722,2980692,2993663,2993663,2987447,2975013,2956363,2895967,2854070,2816771,2794775,2745042,2645110,2601721,2492590,2446738,2338942,2294868,2201619,2094848,2008936,1897036,1758857,1634524,1503975,1401088,1262374,1140272,984856,781926,576347,435629,241763,63954,-143391,-309377
80,-4712538,-4418703,-4122401,-3832272,-3520181,-3219480,-2935596,-2658322,-2376965,-2123874,-1861397,-1607328,-1409009,-1159652,-941192,-725138,-521243,-312661,-107307,99124,288812,467828,674623,841293,971495,1108373,1256524,1441955,1606012,1700083,1840262,1914189,2025302,2116675,2215443,2335463,2421885,2502133,2570014,2637917,2699646,2753589,2802972,2834843,2895365,2926230,2987888,3001614,3013960,3020133,3020133,3013960,3026292,3007773,2983081,2995893,2958855,2889777,2873898,2857925,2796196,2697019,2595959,2509566,2423144,2305219,2173293,2068353,1943256,1825970,1702511,1587513,1419451,1277473,1129322,1012113,851616,640906,428376,229573,24934,-166428,-336604
81,-4702582,-4434075,-4134926,-3850963,-3534425,-3251936,-2991829,-2760595,-2472117,-2185136,-1943466,-1707837,-1435317,-1250229,-1071595,-854375,-673894,-474516,-239451,-52156,106898,282109,451278,573300,730386,886344,1037201,1151097,1261399,1349068,1469904,1584697,1653482,1756192,1860099,1947660,2032245,2110788,2201641,2283890,2344308,2430386,2478720,2564007,2571931,2602140,2637083,2697863,2731839,2737881,2728286,2722244,2711811,2654320,2620881,2590673,2579735,2558175,2520012,2465636,2405219,2337350,2264849,2153642,2069057,1978431,1844578,1733525,1665571,1550778,1429942,1311325,1207969,1077428,946203,781114,606736,486529,338359,153132,4581,-186316,-397774
82,-4666440,-4351370,-4047628,-3764205,-3493960,-3217475,-2980143,-2717170,-2470425,-2229072,-1967670,-1759314,-1575965,-1358594,-1121611,-915990,-701589,-549325,-333949,-151827,17314,173069,377446,536068,728814,875686,1031298,1131742,1286117,1409490,1536476,1652082,1757830,1857703,1983796,2071919,2154168,2235514,2306013,2370637,2437135,2456452,2465327,2506451,2522706,2552081,2613156,2630781,2642531,2637998,2661440,2663602,2623634,2606009,2582509,2577932,2565518,2524394,2507905,2489620,2431269,2372727,2318379,2242005,2140570,2022399,1928401,1828528,1718811,1607918,1490420,1407496,1260017,1102793,961796,775237,622490,463868,299371,135939,-1888,-184010,-372006
83,-4685351,-4404844,-4145346,-3876288,-3589439,-3306899,-3019294,-2799953,-2559518,-2324808,-2095822,-1871627,-1662902,-1472645,-1256526,-1056164,-825119,-636205,-462498,-285034,-84677,93870,253348,446136,609405,752521,889912,1061438,1187380,1322557,1409410,1518179,1621222,1719478,1811072,1877744,1957889,2032310,2086315,2177956,2228817,2280339,2296282,2336354,2384417,2403942,2455570,2472744,2453883,2437284,2421455,2450619,2439170,2428537,2405638,2364746,2330398,2311395,2289777,2238255,2181009,2110987,2042292,1968895,1873621,1787751,1695988,1598669,1470028,1339762,1210914,1090697,981776,874069,696026,552910,435902,260048,99759,-47904,-219643,-401058,-623164
