1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83
-744129,-738316,-734040,-728345,-723168,-717590,-712071,-711993,-700063,-694720,-693257,-688031,-682865,-677756,-666786,-656605,-658169,-647485,-645357,-638203,-623885,-619247,-614782,-619888,-615426,-607992,-594820,-580254,-568802,-567595,-563587,-559536,-555543,-547608,-535490,-531673,-524746,-521047,-522880,-515711,-502964,-499499,-496094,-486867,-483579,-477789,-479141,-476029,-462157,-459163,-460996,-458119,-447876,-454135,-445413,-452498,-457422,-464730,-457913,-463309,-460591,-469917,-461231,-468870,-466756,-454100,-463588,-461651,-459772,-457952,-456190,-454487,-445853,-445344,-444013,-441974,-435010,-432332,-431040,-440605,-432326,-432383,-437806
-741803,-735849,-729955,-735661,-734966,-723163,-714486,-711843,-708247,-705085,-700045,-694692,-689399,-688868,-679382,-680654,-670685,-654159,-652774,-647902,-646372,-636855,-625502,-611463,-611490,-603634,-599184,-599011,-594681,-581654,-578341,-574191,-570102,-571779,-561676,-557767,-558900,-558545,-547626,-542429,-538821,-525386,-530402,-538855,-535487,-532179,-528932,-518824,-520119,-506965,-498660,-484784,-480296,-474084,-472580,-475254,-484176,-481589,-479063,-484966,-474798,-463192,-463307,-469274,-467375,-465270,-463225,-472978,-467913,-466823,-465019,-465447,-452497,-444217,-432206,-430702,-430789,-438516,-437193,-435930,-434536,-423085,-413339
-743843,-729206,-723172,-717535,-711624,-705774,-697000,-698646,-685403,-679800,-671360,-660632,-665719,-652625,-658339,-642658,-627077,-613185,-608136,-615022,-600170,-586278,-578491,-571830,-574317,-561943,-545860,-541659,-537225,-532854,-537540,-522973,-525562,-531530,-523444,-519442,-515501,-508584,-493576,-487989,-474267,-478448,-474484,-479427,-472713,-473443,-462923,-459659,-456458,-453317,-451714,-452607,-438916,-434670,-433090,-421103,-409886,-399305,-386225,-383701,-369200,-366799,-367539,-365261,-355006,-354456,-352362,-348534,-346563,-344655,-342807,-341022,-344999,-352752,-351151,-340107,-338629,-346901,-337222,-335929,-322780,-325404,-317165
-744195,-735990,-726935,-715025,-716272,-710287,-714002,-708143,-698472,-695568,-685492,-672872,-667328,-666733,-661315,-655960,-652165,-646122,-642637,-645038,-636662,-631685,-626771,-621920,-620763,-610266,-613381,-611125,-600957,-588178,-583768,-572773,-576028,-575361,-582711,-566974,-562942,-568874,-564968,-561125,-557986,-554269,-550615,-547024,-538586,-536327,-520469,-514880,-511604,-499403,-487179,-484092,-481068,-478107,-474769,-472107,-481319,-478610,-472144,-469561,-478187,-481455,-475800,-466881,-464613,-462408,-460266,-467898,-465337,-463384,-464343,-462516,-453444,-451743,-443025,-446227,-437001,-435552,-435178,-433855,-432594,-434428,-441155
-736357,-729978,-714975,-701702,-705229,-688541,-692786,-676408,-662659,-656796,-647876,-631527,-625858,-620252,-606420,-600944,-588707,-579470,-574187,-580963,-570648,-568334,-567276,-549806,-538015,-543907,-539139,-545827,-549473,-552054,-552441,-547996,-543615,-546266,-536932,-529207,-525083,-530578,-530758,-532197,-522661,-508827,-506457,-495117,-491509,-475090,-462942,-459527,-466262,-458822,-455601,-452444,-455529,-452500,-455660,-444084,-432183,-436120,-433414,-420343,-422769,-420256,-411417,-417846,-412095,-409840,-409107,-396356,-397193,-406765,-396201,-394333,-383238,-372055,-360624,-358916,-350286,-336967,-331560,-330207,-335493,-335023,-333863
-735272,-728752,-722664,-716594,-710271,-704015,-694632,-688507,-681220,-668772,-662844,-659368,-648630,-642901,-627007,-613154,-607622,-612107,-618592,-613258,-607989,-596410,-594032,-585499,-578801,-573861,-575339,-573566,-568937,-564262,-553951,-543382,-534672,-537483,-533392,-541734,-537519,-533370,-539665,-536181,-522420,-530803,-528231,-537169,-536015,-532393,-524705,-525667,-512355,-508996,-510780,-516505,-508960,-508019,-504990,-502026,-498206,-487617,-478906,-476205,-466548,-465979,-473048,-470611,-468240,-457117,-453728,-455521,-446119,-444376,-431247,-429337,-438418,-425611,-414140,-412493,-398911,-397397,-385207,-381746,-380429,-372770,-378149
-743271,-723297,-716703,-710176,-711283,-707954,-691559,-675932,-669741,-663618,-657562,-639497,-633576,-636569,-623821,-614160,-608508,-602923,-609218,-611044,-593707,-575728,-568476,-566173,-561059,-556013,-540019,-546229,-535917,-531139,-530553,-512828,-508252,-503744,-499303,-485722,-486314,-490399,-486227,-482123,-478086,-474116,-466324,-462489,-458721,-455020,-440381,-448703,-436899,-446192,-442828,-439531,-436301,-429270,-426175,-414786,-403006,-401386,-409522,-406763,-416793,-414169,-424654,-422164,-425485,-425995,-434550,-432329,-430176,-429485,-425931,-424429,-431118,-431817,-430068,-428386,-426771,-436097,-433364,-431951,-430605,-419009,-407257
-743129,-744117,-730044,-723379,-716782,-710254,-707239,-700848,-694527,-675095,-667428,-661312,-655265,-638185,-632276,-626435,-626272,-622345,-623703,-623850,-613595,-608167,-602807,-598957,-601145,-595992,-579674,-571939,-564664,-563431,-567348,-562607,-557934,-561027,-568273,-572566,-568169,-560585,-549929,-545888,-546526,-542472,-538486,-534569,-528856,-517813,-526604,-522962,-519389,-523284,-529786,-536270,-528540,-525311,-529903,-522797,-520579,-519975,-507435,-503566,-504347,-489729,-482413,-487919,-495476,-495044,-499211,-507872,-505673,-492352,-481966,-492325,-490401,-500945,-490578,-488860,-478303,-476723,-471967,-474525,-460885,-452512,-451276
-739861,-736357,-729483,-718246,-711512,-704848,-685321,-678798,-684508,-678125,-671812,-676958,-664524,-661725,-655692,-660910,-667281,-661459,-655707,-650420,-647853,-642312,-633482,-619798,-617901,-612640,-607449,-613817,-608767,-611902,-606991,-600332,-602065,-609033,-602599,-593275,-588786,-582024,-577675,-573396,-569188,-574941,-583055,-581105,-587806,-573737,-560795,-563143,-559495,-554571,-551064,-547627,-543449,-542406,-538126,-530075,-526989,-523653,-514663,-504410,-506188,-503452,-507399,-514012,-511486,-503608,-501223,-498908,-496663,-481588,-479484,-480098,-490229,-481874,-469900,-482052,-482770,-481157,-491043,-489570,-486617,-498533,-497270
-730548,-710214,-694138,-681188,-681659,-674860,-668132,-652789,-646204,-645101,-633561,-632807,-626509,-623462,-620744,-624744,-618732,-602866,-597172,-591374,-585649,-579994,-574412,-571181,-565741,-560373,-542498,-536662,-544720,-533205,-528195,-509964,-515300,-505006,-502035,-507380,-502799,-511403,-515850,-516759,-507326,-503103,-499467,-487146,-486937,-483001,-481195,-476158,-467238,-470284,-466705,-463198,-468233,-462077,-449020,-437930,-422330,-418454,-415448,-412513,-409650,-397445,-400418,-384287,-386059,-383554,-374712,-372350,-370060,-370954,-369606,-367530,-357972,-356040,-354179,-341182,-339464,-337818,-336243,-334740,-339628,-338268,-336773
