1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83
-610411,-583003,-686310,-659456,-521879,-538291,-512268,-486522,-443221,-418028,-493456,-513720,-363523,-233543,-316468,-279006,-389848,-366870,-260243,-275517,-183400,-98438,-85994,-75623,-54583,7832,28318,48528,-35234,-15578,-27349,-8247,37907,190562,208834,226828,242961,245781,179053,268421,154256,124623,250133,189924,248170,318262,208058,222731,237127,250720,264562,278127,291415,304427,423872,436330,448511,591738,603365,614716,531778,542574,494579,411917,556186,620613,662299,693863,768797,811113,921460,1012550,882370,813762,820960,827881,834525,840893,846983,719848,659534,748937,882036
-478368,-452375,-311565,-217064,-191859,-127514,-102834,-437,37688,-35441,-36449,83448,106553,82882,59211,81529,-5659,-14301,63840,209209,184792,205534,226014,291772,311726,373276,307950,219951,231585,213307,139270,50525,-6364,11228,-32073,38505,55309,71850,11059,27075,-16439,-60265,-45036,83846,98549,165857,167784,181699,315013,328403,341531,369204,381807,404624,416702,376664,388217,426407,381616,522762,486980,497220,398206,468305,477757,486947,391876,459429,467831,501999,509876,517490,634637,641726,713808,740237,675829,717184,722961,698138,760541,637561,530383
-475173,-437945,-413614,-389532,-365698,-342112,-346368,-234894,-105604,35056,71781,93877,115725,151948,173299,220353,241207,236214,189289,209399,229260,248874,187459,206576,225445,213856,141073,159197,212000,318189,410467,371383,416527,375320,388260,404397,533031,457682,517257,586531,601428,656966,736708,815477,805731,819386,728157,741315,668359,681021,693434,705600,717517,752597,764018,887900,788730,799406,865651,871549,776008,785004,794439,917379,856399,865089,876359,959119,970865,1086758,1094206,1016177,1141989,1116110,1122565,1148806,1248363,1254073,1382638,1386969,1391935,1353011,1357479
-476601,-415065,-380435,-357738,-364894,-235888,-213894,-192133,-170606,-149314,-210632,-189807,-183847,-163490,-208326,-188437,-168782,-180692,-241962,-180231,-161512,-106044,-87793,-69777,-19515,-1966,40972,58053,14584,83148,99527,111532,53759,69436,138740,120773,87907,102648,117155,67876,81915,180377,193948,148015,181500,225043,299779,266427,371726,490041,501740,513205,518295,529293,521181,485015,554200,512690,428436,334934,344293,271840,301806,310463,359809,322056,338465,346187,335968,382379,346488,353273,359825,366143,265130,240099,245714,274896,175612,120276,68249,111577,115789
-471554,-361595,-400319,-272112,-348206,-341308,-344005,-277438,-240662,-183049,-243101,-139342,-120009,-133823,-199038,-180363,-150108,-162450,-178207,-160412,-142836,-123795,-39730,13798,30495,116226,56052,72090,87908,200154,281936,245108,344713,405819,323101,438461,460756,478078,502485,591596,682786,592587,605329,622253,552707,483714,495578,615545,698489,650721,585372,596138,499863,542185,552292,577339,587005,541365,550593,559600,568388,654555,649682,656971,620551,678723,618227,599520,606551,692406,624878,631249,555506,653634,659346,664839,649372,589955,488519,493133,497527,501701,549976
-459490,-439154,-342472,-357699,-396369,-376855,-357546,-237492,-218594,-124797,-99417,-81135,-96767,-78896,-75425,-95366,-14214,2836,100146,199896,169013,185241,288102,342047,379714,395120,410320,423722,438512,453096,493032,507205,521173,534936,585651,599003,597364,610305,580832,593362,672870,637556,738909,750617,731959,646609,657701,668588,749304,759781,770051,818453,917461,879672,877386,988688,906516,915349,923977,842242,950017,1017710,1025515,1033116,1060057,1141819,1148803,1151687,1158260,1164628,1170791,1176748,1182499,1188046,1193386,1244352,1225647,1309045,1373467,1377781,1381889,1324537,1354989
-490349,-471427,-452697,-434157,-454963,-390061,-355014,-315471,-314385,-216392,-151790,-54673,-37853,47278,-22299,-19877,-3822,91579,130757,170802,232996,248095,229572,244289,258814,300430,316646,330598,432030,468369,419928,440513,373111,385916,464215,476638,466957,426726,438576,421092,343669,328253,426116,500811,511514,570918,490114,500244,510183,519930,529487,483440,492615,475121,483913,401485,409895,364735,375639,384222,439053,437018,482089,526774,569701,518525,542990,560668,540576,500320,506053,511596,577237,677099,682068,686846,767883,772278,768832,712141,796127,785755,805583
-474828,-457320,-439990,-422836,-405859,-339917,-323294,-306847,-285644,-243962,-228046,-212307,-135049,-119663,-81721,-66690,-135623,-163765,-176077,-161753,-147605,-133635,-119841,-68758,-55318,-82912,-158226,-145317,-91635,-79079,-117388,-105186,-93160,-56567,32884,-39088,8147,19289,30253,41040,76184,130281,217779,274414,284317,255509,187426,196799,156376,165395,216414,290300,298789,315571,399345,383275,394724,402328,380264,361923,317167,324064,330784,350242,410647,471532,477545,483381,485346,490828,496134,458038,531434,619924,624522,628943,682388,686455,728228,769508,773045,776405,757715
-483744,-532395,-471063,-500139,-509568,-494125,-556210,-552427,-537472,-481558,-543856,-492364,-478059,-432959,-448442,-434624,-478059,-464567,-497997,-484830,-435353,-362585,-298556,-245888,-290930,-322846,-353258,-341391,-290515,-344486,-382233,-371017,-359963,-316618,-271226,-273315,-311868,-233489,-259429,-204016,-117379,-141277,-101505,-92240,-61245,-79268,-70490,-61874,-53421,-72329,-65449,-2992,4811,12451,-7582,-267,64823,71813,78641,85306,136958,171097,245382,251397,257249,262939,287306,344734,302714,275933,293895,325658,330210,334599,307837,373602,437535,441274,379592,383006,454449,537337,563628
-444827,-430148,-444801,-373821,-293885,-254724,-240786,-279875,-231034,-213064,-255595,-184297,-137457,-54118,-69470,-56867,-20128,33679,45838,57848,23347,35060,22064,-5885,5383,16504,-38119,-27296,-28058,-17531,-7152,-3872,6210,16144,76991,123439,187237,196578,256072,265116,274013,278724,287324,295775,369350,377505,316460,262374,270084,293129,310852,344138,293883,338392,318385,259031,265555,256869,288052,294131,336809,399710,405344,410830,416168,421357,419372,411003,431501,436097,440545,444845,471489,475492,479347,441202,444761,395081,456331,518575,472926,475743,478412
